ticket_id,created_at,first_response_at,resolved_at,status,channel,customer_id,order_id,product_sku,category,priority,assigned_team,agent_id,transfers,csat_score,refund_amount_inr,refund_reason_code,replacement_issued,customer_message,agent_notes,source_system
TK-243293,2025-08-05 17:25,2025-08-05 18:21,2025-08-05 13:11,closed,voice,C106226,,VA-EB-PL1,Billing & Payments,High,Billing,A3032,0,2,,,N,"Hello,
Ordreed pulse 1 a month ago. Please share invoie with GST number.
I checked orders page. Nothing changed.
Very poor quality.
I want my money back.
Regards",reported: invoice query. updated gstin on order. invoice emailed.,legacy_fd
TK-243294,2025-08-05 17:33,2025-08-05 20:47,2025-08-08 15:29,resolved,voice,C108632,VR892288,VA-EB-AIR,Delivery & Shipping,Normal,Logistics,A3027,0,4,,,N,"HEY
ORDER STATUS STUCK ON SHIPPED SINCE 23/07
HELP","cx says delivery delayed. raised ticket with courier partner. courier confirmed dleivery for 07 aug, cx informed. //HAR",legacy_fd
TK-243295,2025-08-05 18:35,2025-08-05 18:37,2025-08-06 13:29,resolved,chat,C106595,VR882520,VA-NB-ARC,Returns & Refunds,Normal,Returns Desk,A3038,0,,1039,RETURN-QC-OK,N,"where is the money for the return
vr882520
please help",Cx reported refund pending. Checked reverse pickup QC status. Refunded Rs 1039. Follow-up not required. ~Varun,legacy_fd
TK-243296,2025-08-05 19:22,2025-08-05 22:11,2025-08-05 17:08,resolved,email,C104873,,VA-NB-ARC,App & Firmware,Normal,Email Frontline,A3016,0,3,,,N,"Dear Sir/Madam,

I am writing w/ reference to my order of the neckband placed on 13-11-2024. The Vireo app keeps crashing. I have updated phone. I request you to provide a resolution within 3 working days.

Regards,
Anjali Bansal","Bug logged, workaround shared. Issue: app crashing. Known issue on iOS 18 - bug logged.",legacy_fd
TK-243298,2025-08-05 20:05,2025-08-05 20:09,2025-08-05 14:59,resolved,chat,C100921,,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3027,0,3,,,N,"helo
package not delivered even after 11 days
pulse2",see prev //HAR,legacy_fd
TK-243299,2025-08-05 22:10,2025-08-05 22:23,2025-08-05 17:04,resolved,chat,C104301,VR889208,VA-SW-FIT,Returns & Refunds,Normal,Returns Desk,A3037,0,2,,,N,"Hi team, This is regarding my Nexa Fit band.  I have been sitting at home for 3 days waiting for ur courier. I want a replacement. Rgds,",rfnd processed without pickup as goodwill. Issue: pcikup not done. Re-raised pickup w/ courier.,legacy_fd
TK-243300,2025-08-05 22:54,2025-08-05 22:58,,pending,chat,C107971,,VA-EB-PL2,Delivery & Shipping,Low,Logistics,A3029,0,,,,Y,"Hi,
This is regarding Pulse 2. Ordered black, got white, not what I asked for.
I rechecked my order.
Please resolve asap.
Thank you Faisal","Cust contacted re wrong variant received. Raised with warehouse. Replacement approved, reverse pickup arranged. ~Kavya",legacy_fd
TK-243301,2025-08-06 11:15,2025-08-06 12:52,2025-08-06 07:34,resolved,email,C109220,VR903846,VA-SP-MINI,Other,Normal,Email Frontline,A3018,0,,2374,CANCEL,N,"product: the mini speaker
order: vr903846
purchased: 04-08-2025
issue: please cancel, ordered by mistake
tried: tried canecl button, greyed out
expected: callack",cx reported order cancellation. checked shipment status. refund of rs 2374 initiated to source. case closed with cx consent. (sop 5.4),legacy_fd
TK-243302,2025-08-06 12:04,2025-08-06 12:08,2025-08-06 07:08,resolved,chat,C107657,VR897456,VA-SW-NX1,Charging & Battery,Low,Chat Frontline,A3012,0,,,,N,Not acceptable at ths price. This is regarding my Nexa. battery life has dropped to alomst nothing. I already trned off always-on display. This is the last time I buy from you,"Cx says rapid battery drain. Checked usage pattern with cx. adv settings change, cx satisfied.",legacy_fd
TK-243303,2025-08-06 12:39,2025-08-06 12:40,2025-08-09 07:23,resolved,chat,C101342,VR880357,VA-EB-PL1,Billing & Payments,High,Billing,A3035,0,,1999,RETURN-QC-OK,N,"still waiting for my refund
vr880357
please help","rfnd approved, Rs 1999, 5-7 working days. Issue: rfnd not credited. chk reverse pkp QC status.",legacy_fd
TK-243305,2025-08-06 13:31,2025-08-06 13:33,,open,chat,C103043,,VA-EB-PL1,Connectivity,Normal,Chat Frontline,A3009,0,,,,N,NOT ACCEPTABLE AT THIS PRICE.  Got Pulse earbuds frrom Flipkart 10 days ago. not pairing with my phone. I already restarted the phone. Refund. Now.,cx ok,legacy_fd
TK-243306,2025-08-06 15:50,2025-08-06 16:59,2025-08-08 12:00,resolved,email,C102687,,VA-SP-MINI,Returns & Refunds,Normal,Returns Desk,A3036,0,,1999,RETURN-QC-OK,N,"product: the mini speaker
purchased: july 18
issue: still waiting for my rfeund
tried: emailed twice
expected: callback",issue: rfnd pending | chk rfnnd status on pg -> rfnd of rs 1999 initiated to source,legacy_fd
TK-243307,2025-08-06 17:36,2025-08-07 00:10,2025-08-11 19:03,resolved,email,C108515,VR888492,VA-SP-MINI,Delivery & Shipping,Normal,Logistics,A3029,0,4,,,N,"dear team, bought the mini speaker around 26 jul from amazon. my order has not been delivered yet. i called the courier. nothing changed. really frustrating. what do i do now? please revert kabir",Cx says delivery delayed. Raised ticket with courier partner. Refund initiated as lost in transit. ~Kavya,legacy_fd
TK-243308,2025-08-06 18:01,2025-08-06 18:28,2025-08-14 13:59,resolved,voice,C104019,VR899035,VA-HP-ST2,Other,Normal,Voice Frontline,A3024,0,,,,Y,"[IVR transcript] Hey, This is regarding my Strata 2 headphones.  Warranty claim pending for 4 days. I called service centre. Nothing changed. Can someone fix this? Regards","Cx reported RMA status query. Checked QC report. Cx updated, ETA shared.",legacy_fd
TK-243310,2025-08-06 18:19,2025-08-06 18:21,2025-08-06 13:06,closed,chat,C107054,VR899068,VA-EB-PL2,Billing & Payments,Normal,Billing,A3032,0,,,,N,"need the bill with my firm's GSTIN on it, VR899068, kindly look into it",customer states gst invoice request. updated gstin on order. gst invoice regenerated and shared.,legacy_fd
TK-243311,2025-08-06 18:29,2025-08-06 18:33,2025-08-06 13:18,resolved,chat,C108229,VR898182,VA-EB-PL1,Other,Normal,Chat Frontline,A3005,0,4,,,N,"Dear team, I bought pulse 1 on 24 Jul.  Change of mind, please stop the shipment. I tried cancel button, greyd out. Nothing changed. Please advise. Thanks in advance Ananya Jadhav","Already shipped, adv RTO/return. Issue: ord cancellation. Checked shipment status. -ZK",legacy_fd
TK-243313,2025-08-06 21:09,2025-08-06 21:14,2025-08-08 22:23,resolved,voice,C105382,,VA-EB-AIR,Warranty & Repair,High,Escalations & Warranty,A3027,1,,,,Y,[IVR transcript] hello warranty claim pending for 13 days airlite help,ticket raised for repair status follow-up. checked rma status. transferred to logistics. replacement unit dispatched. //HAR,legacy_fd
TK-243314,2025-08-06 21:35,2025-08-06 23:53,2025-08-06 18:44,resolved,email,C106120,VR908899,VA-EB-AIR,Audio Quality,Normal,Email Frontline,A3002,0,,,,N,"hi, airlite purchased around diwali, order vr908899. one of them is just decoration at this point. i tried different phone. i want my money back. regards dev kumar",sorted,legacy_fd
TK-243315,2025-08-07 09:07,2025-08-07 09:12,2025-08-07 04:04,resolved,chat,C108590,,VA-SP-MINI,App & Firmware,Normal,Chat Frontline,A3014,0,4,,,N,"Product: orbit mini
Purchased: 17/07
Issue: the Vireo app keeps crashing
Tried: updated phone
Expected: fix","issue: app crashing | asked for phone model + os -> bug logged, workaround shared //BHA",legacy_fd
TK-243317,2025-08-07 10:58,2025-08-07 11:37,2025-08-07 06:36,resolved,voice,C106117,,VA-EB-AIR,Audio Quality,Normal,Voice Frontline,A3025,0,5,,,N,[IVR transcript] hi buzzing sound from the speaker airlite earbuds urgent,"1. Static noise in audio
2. Checked FW
3. Replacement raised (SOP 5.4)",legacy_fd
TK-243318,2025-08-07 11:29,2025-08-07 12:44,2025-08-07 07:49,resolved,email,C105238,,VA-SW-FIT,Billing & Payments,High,Billing,A3034,0,,1699,DUP-PAYMENT,N,"To the Vireo Customer Care Team,

I am writing with reference to my order of Nexa Fit placed on 01/08. UPI shows success, your app shoows nothing. I have waiited 24 hours. I request you to provide a resolution within 3 working days.

Yours faithfully,
Reyansh Fernandes
Ahmedabad",done,legacy_fd
TK-243319,2025-08-07 11:56,2025-08-07 12:00,2025-08-07 06:55,resolved,chat,C101935,,VA-EB-AIR,Audio Quality,Normal,Chat Frontline,A3015,0,,,,Y,"there is a frying sound in the background of every song, pls advise","cx: static noise in audio | chk with different source -> rplc approved, reverse pkp arranged",legacy_fd
TK-243321,2025-08-07 12:55,2025-08-07 12:57,2025-08-07 08:03,resolved,chat,C100214,VR890311,VA-HP-ST3,Charging & Battery,Normal,Chat Frontline,A3009,0,3,,,N,"Very poor quality. MY STRATA 3 HEADPHONES PURCHASED 2 WEEKS AGO, ORDER VR890311. only one side plays sound. I already checked balance settings. This is the last time I buy from you.",cx ok,legacy_fd
TK-243323,2025-08-07 13:30,2025-08-07 13:34,2025-08-07 08:21,resolved,chat,C106060,VR885514,VA-HP-ST3,Charging & Battery,Normal,Chat Frontline,A3009,0,,,,N,"team,
battery drains very fast, barely lasts 2 hours
itna paisa diya hai
the strata 3 vr885514",-,legacy_fd
TK-243324,2025-08-07 13:40,2025-08-07 16:17,2025-08-10 12:43,resolved,email,C106550,VR881222,VA-SW-NX2,Warranty & Repair,Low,Escalations & Warranty,A3039,1,3,,,Y,Very poor quality. This is regardinng Nexa 2. screen is unresponsive. I already updated firmware. Fix this or I am posting on twitter,"touch not responding | walked through hard reset -> replacement raised, rma shared with cx //SAM",legacy_fd
TK-243325,2025-08-07 16:10,2025-08-07 16:36,2025-08-07 11:28,resolved,social,C101230,VR895913,VA-SW-NX2,Billing & Payments,High,Billing,A3032,0,3,6174,DUP-PAYMENT,N,"Dear team, I bought Nexa 2 on 02/08. Payment went through but I got no order id. I waited 24 hours. Nothing changed. I want a replacement. Thank you, Varun","refund approved, rs 6174, 5-7 working days. issue: payment debited, no order. checked pg dashboard for txn.",legacy_fd
TK-243326,2025-08-07 16:55,2025-08-07 17:29,2025-08-08 12:25,resolved,voice,C106252,,VA-SW-FIT,Delivery & Shipping,Normal,Logistics,A3016,1,4,,,N,"[IVR transcript] it has been 7 days and I have nothing in hand, kindly look into it",rfnd iitiated as lot in transit. Issue: shipment not recieved. connf address w/ cx. Via Email Frontline.,legacy_fd
TK-243327,2025-08-07 18:36,2025-08-07 18:39,2025-08-07 13:31,resolved,chat,C108808,VR881790,VA-HP-ST3,App & Firmware,Normal,Chat Frontline,A3004,0,3,,,N,"Dear team,
Ordered Strata 3 in April. After the update prompt it went dark and never came back.
What do I do now?
Thanks in advance",rplc raised (bricked). Issue: update hang. chk FW 3.0.4 rollout. [closed],legacy_fd
TK-243328,2025-08-07 18:46,2025-08-07 18:47,2025-08-07 13:27,resolved,chat,C107795,VR908650,VA-EB-PL1,Account & Login,Normal,Chat Frontline,A3005,0,5,,,N,Pathetic experience honestly. Got pulse 1 from vireo.in a month ago. OTP not coming on my number. I already tried 5 times. This is the last time I buy from you.,"Customer reached out - login issue. Checked number on account. OTP resent, cx logged in. -ZK",legacy_fd
TK-243330,2025-08-07 18:49,2025-08-07 23:18,2025-08-07 18:01,resolved,social,C102132,VR903474,VA-EB-PL2,Other,Normal,Chat Frontline,A3001,0,5,,,N,"hey
entered wrong pincode
urgent","1. Address update
2. Checked dispatch status
3. Already dispatched, advised to redirect with courier ~Reyansh",legacy_fd
TK-243331,2025-08-07 19:17,2025-08-07 20:15,2025-08-07 15:10,resolved,email,C100819,VR896689,VA-EB-PL2,Billing & Payments,High,Billing,A3033,0,3,,,N,"Hi there, Got Pulse2 from Amazon last month. Coupon code not working. Kindly look into it. Thanks,",done ~Thomas,legacy_fd
TK-243332,2025-08-07 20:01,2025-08-07 23:25,2025-08-07 18:20,resolved,email,C109045,VR885971,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3037,0,,2974,RETURN-QC-OK,N,"Hi there, Ordered pulse 2 buds 10 days ago. Refund was promised 17 days ago and nothing. Waiting for your reply. Thank you,",Full rfnd processed (2974). Issue: rnfd pending. Checked reverse pickup QC status.,legacy_fd
TK-243333,2025-08-07 20:05,2025-08-07 22:34,2025-08-09 17:26,resolved,email,C106131,VR906312,VA-SP-ORB,Delivery & Shipping,Normal,Logistics,A3030,0,,,,N,"hii
my order has not been delivered yet","cx: shipment not received | confirmed address with cx -> courier confirmed delivery for 09 aug, cx informed",legacy_fd
TK-243334,2025-08-07 20:31,2025-08-07 20:51,2025-08-09 15:43,resolved,social,C108094,VR907480,VA-EB-AIR,Delivery & Shipping,Normal,Logistics,A3031,0,3,,,Y,"team,
ordered black, got white, not what i asked for
urgent",issue: incorrect product shipped | raised w/ warehouse -> new unit shipped under doa,legacy_fd
TK-243335,2025-08-07 21:04,2025-08-07 23:17,2025-08-07 18:00,resolved,email,C107463,,VA-SW-NX1,Account & Login,Normal,Email Frontline,A3002,0,3,,,N,This is regarding my Nexa. Locked out of my own account since recently. I tried on another browser. Please help.,closed (SOP 2.7),legacy_fd
TK-243336,2025-08-07 21:43,2025-08-07 21:49,2025-08-07 16:45,resolved,chat,C101605,,VA-HP-ST2,Billing & Payments,Normal,Billing,A3032,0,,4999,RETURN-QC-OK,N,Pathetic experience honestly. Got Strata 2 from vireo.in in August. the return was accepted but the amount is nowhere in my account. I already emailed twice. Escalate this to someone senior.,"cx says refund not credited. checked reverse pickup qc status. refund approved, rs 4999, 5-7 working days.",legacy_fd
TK-243337,2025-08-07 21:55,2025-08-08 03:07,2025-08-07 22:16,resolved,email,C108229,,VA-SP-ORB,Billing & Payments,Normal,Billing,A3034,0,,4799,DUP-PAYMENT,N,"Dear team, Got my Obit from vireo.in recently. Payment was deudcted but no order was created. I waiteed 24 hours. Need this sorted this week. Thanks in advance Ananya Jadhav","1. Amount deducted without order
2. Checked PG dashboard for txn
3. rfnd approved, Rs 4799, 5-7 working days",legacy_fd
TK-243338,2025-08-07 22:00,2025-08-07 22:05,2025-08-07 17:02,resolved,chat,C101040,VR904621,VA-EB-AIR,Delivery & Shipping,Normal,Logistics,A3028,0,,288,LOST-TRANSIT,N,"Hi Vireo support,
I bought AirLite on 05 Aug. The courier marked it delivered but nobody in my house got anything.
I chceked with neighbours. Nothing changed.
Can somenoe fix this?
Thanks in advance, Isha","Contact re order not delivered. Checked AWB with crr. Refund approved, Rs 288, 5-7 working days.",legacy_fd
TK-243340,2025-08-07 22:57,2025-08-07 22:58,2025-08-12 22:54,resolved,chat,C101809,VR899776,VA-EB-PL2,Warranty & Repair,Normal,Escalations & Warranty,A3042,0,4,,,N,"Hey, Got pulse 2 buds from Amazon recently. Warranty claim pending for 17 days. Please advise. Thanks,","1. repair status follow-up
2. checked qc report
3. cx updated, eta shared //SNE",legacy_fd
TK-243342,2025-08-08 02:24,2025-08-08 04:45,2025-08-07 23:23,resolved,email,C102178,VR898157,VA-HP-ST3,Other,Normal,Email Frontline,A3001,0,4,6999,CANCEL,N,"hleo
cancel orrder vr898157
kiindly do the needful","Refund approved, Rs 6999, 5-7 working days. Issue: order cancellation. Cancelled before dispatch. ~Reyansh",legacy_fd
TK-243344,2025-08-08 02:30,2025-08-08 02:31,2025-08-10 21:28,resolved,chat,C107225,,VA-EB-PL2,Returns & Refunds,Low,Returns Desk,A3037,0,4,3499,RETURN-QC-OK,N,"Product: pulse 2 buds
Order: VR892243
Purchased: 01 Aug
Issue: the return was accepted but the amount is nowhere in my account
Tried: emailed twice
Expected: fix",Full refund processed (3499). Issue: refund delay. chk refund status on PG.,legacy_fd
TK-243345,2025-08-08 03:00,2025-08-08 09:42,2025-08-08 04:37,resolved,email,C107370,VR888065,VA-HP-ST3,Delivery & Shipping,Normal,Logistics,A3029,0,,,,N,"Product: my Strata 3 headphones
Order: VR888065
Purchased: 07 Aug
Issue: package not delivered even after 15 days
Tried: checked with neighbours
Expected: resolution",-,legacy_fd
TK-243347,2025-08-08 03:33,2025-08-08 03:37,2025-08-07 22:21,resolved,chat,C101357,VR906511,VA-EB-AIR,Delivery & Shipping,Normal,Logistics,A3030,0,,,,N,"entered wrong pincode, VR906511, kindly look into it","issue: address change request | updated address with courier -> already dispatched, advised to redirect with courier",legacy_fd
TK-243348,2025-08-08 07:40,2025-08-08 07:47,2025-08-08 02:52,resolved,chat,C100406,VR901170,VA-EB-AIR,Other,Normal,Chat Frontline,A3009,1,,540,DUP-PAYMENT,N,"my bank shows the same amuont twice on the same day
VR901170",charged twice | checked pg for duplicate txn -> refund processed,legacy_fd
TK-243349,2025-08-08 09:04,2025-08-08 11:48,2025-08-10 06:42,resolved,email,C107189,,VA-HP-ST3,Delivery & Shipping,Normal,Logistics,A3029,1,,,,Y,"team,
opened the parcel and it is a completely different thing
bahut pareshan hu
urgent","Customer reached out - wrong item delivered. Verified order vs delivered item photos. Refund issued, cx did not want replacement.",legacy_fd
TK-243350,2025-08-08 09:48,2025-08-08 14:10,2025-08-08 08:58,resolved,social,C104350,,VA-SP-MINI,Billing & Payments,High,Billing,A3033,0,3,,,N,"PRODUCT: ORBIT MINI
PURCHASED: 02/08
ISSUE: PAYMENT WAS DEDUCTED BUT NO ORDER WAS CREATED
TRIED: CHECKED BANK STATEMENT
EXPECTED: RESOLUTION","re: payment debited, no ord | chk pg dashboard for txn -> refund processed to source ~Thomas",legacy_fd
TK-243352,2025-08-08 11:50,2025-08-08 18:41,2025-08-08 13:39,resolved,social,C104138,,VA-SP-MINI,Returns & Refunds,High,Returns Desk,A3036,0,,1999,DOA-REPL,N,screen has a crack before i even switched it on,cx: damaged in transit | chk w/ crr for damage claim -> rplc dispatched,legacy_fd
